price,id_web,post_title,product_id,total_sales,product_revenue,z_score
76.8,791,Marcel Windholtz Eau de Vie de Baie de Houx,4631,0.0,0.0,1.5931688764900873
50.0,2179,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,4632,0.0,0.0,0.6295049372133625
52.4,804,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,4633,3.0,157.2,0.7158032004321737
41.0,41,Marcel Windholtz Eau de Vie de Marc de Gewurztraminer,4634,0.0,0.0,0.30588645014282057
62.4,798,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,4635,0.0,0.0,1.0753792971772203
50.0,2361,Marcel Windholtz Eau de Vie de Framboise d'Alsace,4636,1.0,50.0,0.6295049372133625
21.5,15848,Bernard Baudry Chinon Rouge Le Clos Guillot 2017,4646,1.0,21.5,-0.39528693851002034
28.5,16525,Bernard Baudry Chinon Rouge La Croix Boissée 2017,4647,8.0,228.0,-0.14358367078848772
24.3,16262,Bernard Baudry Chinon Blanc La Croix Boissée 2018,4648,2.0,48.6,-0.2946056314214073
16.5,16261,Bernard Baudry Chinon Blanc 2018,4649,1.0,16.5,-0.5750749868825437
25.3,15206,Thierry Germain Saumur Blanc L'Insolite 2018,4650,5.0,126.5,-0.2586480217469026
49.0,11849,Thierry Germain Saumur Blanc Terres 2014,4651,0.0,0.0,0.5935473275388579
36.2,13515,Thierry Germain Saumur-Champigny Franc De Pied 2016,4653,0.0,0.0,0.1332899237051983
33.4,13514,Thierry Germain Saumur-Champigny La Marginale 2016,4654,0.0,0.0,0.03260861661658509
40.2,13516,Thierry Germain Saumur-Champigny Les Mémoires 2016,4655,0.0,0.0,0.27712036240321697
43.0,10814,Thierry Germain Saumur-Champigny Outre Terre 2013,4656,0.0,0.0,0.3778016694918299
43.0,11847,Thierry Germain Saumur-Champigny Outre Terre 2014,4657,0.0,0.0,0.3778016694918299
48.8,13517,Thierry Germain Saumur-Champigny Outre Terre 2016,4658,0.0,0.0,0.5863558056039568
20.8,16081,Pierre Martin Sancerre Les Monts Damnés 2018,4662,0.0,0.0,-0.4204572652821736
16.4,15402,La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016,4664,0.0,0.0,-0.5786707478499942
14.4,15404,Vincent Carême Vouvray Sec 2018,4665,2.0,28.8,-0.6505859671990035
21.0,13647,Vincent Carême Vouvray Moelleux 2015,4666,0.0,0.0,-0.4132657433472727
12.3,14657,Xavier Frissant Touraine Amboise L'Orée des Frênes 2015,4668,3.0,36.900000000000006,-0.7260969475154632
20.2,16053,Domaine Pellé Menetou Salon Blanc Le Carroir 2018,4669,1.0,20.2,-0.44203183108687644
17.0,15525,Domaine Pellé Menetou Salon Blanc Morogues 2018,4670,2.0,34.0,-0.5570961820452913
21.9,15527,Domaine Pellé Menetou Salon Rouge Les Cris 2015,4671,0.0,0.0,-0.3809038946402185
17.8,14676,Domaine Pellé Menetou Salon Rouge Morogues 2017,4672,0.0,0.0,-0.5283300943056876
19.8,16057,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,4673,0.0,0.0,-0.45641487495667826
19.0,16056,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,4674,7.0,133.0,-0.485180962696282
10.7,13762,Domaine Rotier Gaillac Blanc Sec Renaissance 2015,4675,0.0,0.0,-0.7836291229946707
12.9,15280,Domaine Rotier Gaillac Blanc Doux Les Gravels 2016,4676,0.0,0.0,-0.7045223817107605
9.5,15282,Domaine Rotier Gaillac Rouge Les Gravels 2016,4677,1.0,9.5,-0.8267782546040763
29.8,15281,Domaine Rotier Gaillac Rouge L'Ame 2016,4678,0.0,0.0,-0.09683877821163162
13.2,15283,Domaine Rotier Gaillac Rouge Renaissance 2016,4679,0.0,0.0,-0.6937350988084091
6.3,15934,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,4680,2.0,12.6,-0.9418426055624912
7.1,15933,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,4681,12.0,85.19999999999999,-0.9130765178228875
9.1,15575,Château Plaisance Fronton Rouge 2017,4682,6.0,54.599999999999994,-0.8411612984738781
9.1,16239,Château Plaisance Fronton Rosé 2019,4683,1.0,9.1,-0.8411612984738781
18.1,14451,Château Plaisance Fronton To Co Que Cal 2015,4684,3.0,54.300000000000004,-0.5175428114033361
14.0,16324,Cosse Maisonneuve Cahors Solis 2018,4686,2.0,28.0,-0.6649690110688053
30.1,15582,Cosse-Maisonneuve Cahors Le Sid 2014,4687,0.0,0.0,-0.08605149530928019
12.8,13736,Domaine Plageoles Côtes du Tarn Blanc Sec Ondenc,4689,1.0,12.8,-0.7081181426782109
12.8,13659,Domaine Plageoles Vin de France Contre-Pied 2016,4690,0.0,0.0,-0.7081181426782109
19.8,15465,Albert Mann Crémant d'Alsace Extra Brut 2017,4703,7.0,138.6,-0.45641487495667826
18.2,15004,Albert Mann Gewurztraminer 2017,4704,3.0,54.599999999999994,-0.5139470504358857
31.6,14699,Albert Mann Gewurztraminer Grand Cru Steingrubler 2016,4705,8.0,252.8,-0.0321150807975232
16.8,15349,Albert Mann Muscat 2018,4706,32.0,537.6,-0.5642877039801922
22.8,15466,Albert Mann Pinot Gris Cuvée Albert 2017,4707,13.0,296.40000000000003,-0.34854204593316424
32.6,14700,Albert Mann Pinot Gris Grand Cru Furstentum 2016,4708,8.0,260.8,0.0038425288769814627
44.0,10775,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,4709,0.0,0.0,0.4137592791663346
55.4,16119,Albert Mann Riesling Grand Cru Schlossberg 2018,4711,1.0,55.4,0.8236760294556876
15.8,15667,Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut,4712,1.0,15.8,-0.6002453136546969
18.4,14746,Domaine Schoenheitz Gewurztraminer Lisenberg 2015,4713,12.0,220.79999999999998,-0.5067555285009848
13.3,15361,Domaine Schoenheitz Muscat 2017,4714,3.0,39.900000000000006,-0.6901393378409586
11.1,15196,Domaine Schoenheitz Pinot Blanc Val Saint Grégoire 2017,4715,0.0,0.0,-0.7692460791248688
18.6,15657,Domaine Schoenheitz Pinot Gris Herrenreben 2017,4716,0.0,0.0,-0.4995640065660838
23.4,15658,Domaine Schoenheitz Pinot Noir Herrenreben 2017,4717,6.0,140.39999999999998,-0.32696748012846155
18.2,15670,Domaine Schoenheitz Pinot Noir Val Saint Grégoire 2017,4718,0.0,0.0,-0.5139470504358857
12.5,16527,Domaine Schoenheitz Pinot Noir Tradition 2019,4719,15.0,187.5,-0.7189054255805624
15.9,16513,Domaine Schoenheitz Riesling Herrenreben 2018,4720,15.0,238.5,-0.5966495526872465
13.7,15880,François Baur Pinot Gris Herrenweg de Turckheim 2018,4722,1.0,13.7,-0.6757562939711568
29.0,15879,François Baur Pinot Noir Sang Du Dragon 2017,4723,3.0,87.0,-0.12560486595123538
23.4,16010,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,4725,0.0,0.0,-0.32696748012846155
12.7,14950,François Baur Pinot Noir Schlittweg 2017,4726,4.0,50.8,-0.7117139036456614
26.0,16540,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,4727,2.0,52.0,-0.23347769497474935
29.5,15729,Maurice Schoech Gewurztraminer Vendanges Tardives 2017,4728,2.0,59.0,-0.10762606111398304
8.6,38,Emile Boeckel Crémant Brut Blanc de Blancs,4729,38.0,326.8,-0.8591401033111304
14.3,5646,Domaine Muré Crémant d'Alsace Cuvée Prestige,4730,0.0,0.0,-0.6541817281664539
22.0,8344,Domaine Muré Crémant d'Alsace Rosé,4731,18.0,396.0,-0.377308133672768
16.8,15576,Camin Larredya Jurançon Sec La Part Davant 2018,4733,0.0,0.0,-0.5642877039801922
15.3,16138,Camin Larredya Jurançon Moelleux Costat Darrer 2018,4734,1.0,15.3,-0.6182241184919492
7.4,14366,Jean-Paul Brun Beaujolais Le Ronsay 2016,4739,0.0,0.0,-0.9022892349205361
9.7,13412,Jean-Paul Brun Beaujolais L'Ancien 2016,4740,0.0,0.0,-0.8195867326691754
14.5,14632,Jean-Paul Brun Saint-Amour 2017,4748,0.0,0.0,-0.646990206231553
11.9,15315,Domaine de Montgilet Anjou Blanc 2016,4749,0.0,0.0,-0.7404799913852652
16.4,13627,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,4750,2.0,32.8,-0.5786707478499942
27.9,14184,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,4752,0.0,0.0,-0.16515823659319057
12.0,15429,Domaine de Montgilet Coteaux de l'Aubance 2017,4753,7.0,84.0,-0.7368842304178146
7.4,16132,Domaine de Montgilet Vin de France Grolleau 2019,4755,0.0,0.0,-0.9022892349205361
26.5,14680,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,4757,6.0,159.0,-0.21549889013749704
24.3,15859,Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016,4758,0.0,0.0,-0.2946056314214073
16.9,16229,Domaine Saint-Nicolas Fiefs Vendéens Rouge Reflets 2018,4759,0.0,0.0,-0.5606919430127418
6.8,14302,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,4776,7.0,47.6,-0.9238638007252389
13.9,16072,Clos du Mont-Olivet Lirac Rosé Farel 2019,4778,0.0,0.0,-0.6685647720362559
7.8,14300,Clos du Mont-Olivet Vin de France La Sabonite,4779,18.0,140.4,-0.8879061910507342
13.7,13096,Maurice Schoech Crémant d'Alsace Brut Rosé Bulles de Granite,4780,1.0,13.7,-0.6757562939711568
9.8,16564,Paul Ginglinger Pinot Blanc 2017,4782,3.0,29.400000000000002,-0.8159909717017249
29.5,13754,Maurice Schoech Pinot Gris Vendanges Tardives 2015,4783,0.0,0.0,-0.10762606111398304
28.5,15734,Maurice Schoech Riesling Vendanges Tardives 2017,4784,0.0,0.0,-0.14358367078848772
10.1,15448,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,4785,1.0,10.1,-0.8052036887993734
12.1,15881,Maurice Schoech Gewurztraminer 2018,4786,0.0,0.0,-0.7332884694503641
12.3,15731,Maurice Schoech Pinot Gris 2018,4788,3.0,36.900000000000006,-0.7260969475154632
11.1,15316,Maurice Schoech Pinot Noir 2018,4789,2.0,22.2,-0.7692460791248688
11.1,15732,Maurice Schoech Riesling 2018,4790,0.0,0.0,-0.7692460791248688
13.6,14599,Maurice Schoech Pinot Noir Pièce de Chêne 2016,4791,0.0,0.0,-0.6793520549386072
21.0,15733,Maurice Schoech Riesling Grand Cru Kaefferkopf 2018,4792,19.0,399.0,-0.4132657433472727
18.7,15730,Maurice Schoech Pinot Gris Grand Cru Schlossberg 2017,4793,0.0,0.0,-0.49596824559863345
41.6,12771,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,4794,0.0,0.0,0.3274610159475234
12.0,3568,Emile Boeckel Crémant Brut Rosé,4795,10.0,120.0,-0.7368842304178146
78.0,14506,Domaine Peyre Rose Clos des Cistes 2008,4797,0.0,0.0,1.636318008099493
14.9,15811,Domaine de la Monardière Vacqueyras Les Deux Monardes 2017,4799,3.0,44.7,-0.6326071623617512
6.5,16342,Château Turcaud Bordeaux Rosé 2019,4858,1.0,6.5,-0.9346510836275903
8.7,16292,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,4860,11.0,95.69999999999999,-0.85554434234368
8.5,15307,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,4861,29.0,246.5,-0.862735864278581
9.9,16047,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,4862,12.0,118.80000000000001,-0.8123952107342745
8.2,16255,Château Ollieux Romanis Corbières Rosé Classique 2019,4863,4.0,32.8,-0.8735231471809324
9.8,16274,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,4865,13.0,127.4,-0.8159909717017249
9.9,16148,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,4867,1.0,9.9,-0.8123952107342745
9.3,16149,Triennes IGP Méditerranée Rosé 2019,4870,33.0,306.90000000000003,-0.8339697765389772
22.8,16289,Tempier Bandol Rosé 2019,4876,22.0,501.6,-0.34854204593316424
18.7,14981,Saumaize-Michelin Mâcon Vergisson Sur La Roche 2017,4885,0.0,0.0,-0.49596824559863345
28.4,15773,Saumaize-Michelin Pouilly-Fuissé Clos sur la Roche 2018,4886,5.0,142.0,-0.14717943175593823
27.9,15776,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,4888,0.0,0.0,-0.16515823659319057
25.3,16037,Saumaize-Michelin Pouilly-Fuissé Vignes Blanches 2018,4889,0.0,0.0,-0.2586480217469026
17.0,16038,Saumaize-Michelin Saint-Véran 2018,4890,6.0,102.0,-0.5570961820452913
27.9,15807,Jacqueson Rully Blanc 1er Cru La Pucelle 2018,4891,36.0,1004.4,-0.16515823659319057
20.1,15952,Jacqueson Rully Rouge Les Chaponnières 2018,4892,3.0,60.300000000000004,-0.44562759205432684
27.9,15808,Jacqueson Rully Rouge 1er Cru Les Cloux 2018,4893,3.0,83.69999999999999,-0.16515823659319057
21.2,16062,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,4899,9.0,190.79999999999998,-0.40607422141237176
20.8,16063,Domaine Brintet Mercurey Rouge Vieilles Vignes 2018,4900,1.0,20.8,-0.4204572652821736
41.0,14802,Domaine Des Croix Beaune 1er Cru Les Cent Vignes 2017,4901,0.0,0.0,0.30588645014282057
46.0,13052,Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015,4902,0.0,0.0,0.4856744985153439
22.9,14374,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,4907,0.0,0.0,-0.3449462849657139
53.2,14395,Alphonse Mellot Sancerre Blanc Edmond 2016,4908,4.0,212.8,0.7445692881717776
25.9,15614,Antoine-Marie Arena Vin de France Bianco Gentile 2018,4909,0.0,0.0,-0.2370734559421999
17.3,13809,Antoine-Marie Arena Vin de France Rouge San Giovanni 2017,4910,4.0,69.2,-0.5463088991429399
25.9,15612,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,4912,6.0,155.39999999999998,-0.2370734559421999
28.0,13814,Jean-Batiste Arena Muscat du Cap Corse 2015,4913,0.0,0.0,-0.16156247562574003
25.9,15613,Antoine-Marie Arena Patrimonio Hauts de Carco 2018,4914,2.0,51.8,-0.2370734559421999
25.9,15615,Jean-Baptiste Arena Patrimonio Blanc Morta Maio,4915,8.0,207.2,-0.2370734559421999
37.2,15533,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,4918,24.0,892.8000000000001,0.16924753337970297
24.4,15531,Alain Graillot Crozes-Hermitage Rouge 2017,4919,6.0,146.39999999999998,-0.2910098704539569
24.4,15530,Alain Graillot Crozes-Hermitage Blanc 2018,4920,10.0,244.0,-0.2910098704539569
7.0,15928,Cave de Castelmaure Corbières Rouge Vigneron 2018,4923,10.0,70.0,-0.916672278790338
12.8,16276,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,4924,0.0,0.0,-0.7081181426782109
23.2,16277,Cave de Castelmaure Corbières Rouge N°3 2017,4925,12.0,278.4,-0.33415900206336246
7.9,15456,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,4926,0.0,0.0,-0.8843104300832838
6.5,15425,Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018,4927,4.0,26.0,-0.9346510836275903
7.9,15047,Domaine La Croix Belle Côtes de Thongue Rouge Le Champ du Coq 2016,4928,5.0,39.5,-0.8843104300832838
16.7,15927,Domaine La Croix Belle Côtes de Thongue Rouge N°7 2017,4929,2.0,33.4,-0.5678834649476427
17.5,16155,Domaine La Croix Belle Côtes de Thongue Blanc N°7 2018,4930,5.0,87.5,-0.539117377208039
27.8,16280,Marcel Richaud Cairanne Rouge L'Ebrescade 2017,4931,0.0,0.0,-0.16875399756064094
25.7,9937,Marcel Richaud Cairanne Rouge Les Estrambords 2011,4932,4.0,102.8,-0.24426497787710078
18.4,16281,Marcel Richaud Cairanne Rouge 2018,4933,0.0,0.0,-0.5067555285009848
22.2,15554,Marcel Richaud Rasteau Rouge 2017,4934,2.0,44.4,-0.3701166117378671
11.1,15106,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,4936,11.0,122.1,-0.7692460791248688
9.9,16283,Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019,4937,4.0,39.6,-0.8123952107342745
12.5,13379,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,4938,0.0,0.0,-0.7189054255805624
12.9,15338,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,4939,0.0,0.0,-0.7045223817107605
20.5,15337,Oratoire Saint Martin Cairanne Blanc Haut-Coustias 2017,4940,2.0,41.0,-0.431244548184525
25.0,bon-cadeau-25-euros,Bon cadeau de 25€,4954,10.0,250.0,-0.269435304649254
11.3,15737,Château Turcaud Bordeaux Blanc Cuvée Majeure 2018,4962,14.0,158.20000000000002,-0.7620545571899678
7.0,15958,Château Turcaud Bordeaux Rouge 2016,4963,2.0,14.0,-0.916672278790338
12.1,16515,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,4964,6.0,72.6,-0.7332884694503641
7.1,16586,Château Turcaud Entre-Deux-Mers 2019,4965,26.0,184.6,-0.9130765178228875
49.5,11225,Champagne Larmandier-Bernier Terre de Vertus Premier Cru 2011,4970,0.0,0.0,0.6115261323761102
23.0,16004,Château du Couvent Pomerol 2017,4974,5.0,115.0,-0.3413505239982634
23.7,14756,Château Cordet Margaux 2013,4975,4.0,94.8,-0.3161801972261101
16.45,16005,Château Lafont Menaut Pessac-Leognan Rouge 2017,4976,4.0,65.8,-0.576872867366269
16.3,14930,Château Lafont Menaut Pessac-Leognan Blanc 2017,4977,3.0,48.900000000000006,-0.5822665088174446
18.5,13313,Château Dutruch Grand Poujeaux Moulis 2016,4978,0.0,0.0,-0.5031597675335343
26.5,15229,Château La Tour l'Aspic Pauillac 2014,4980,0.0,0.0,-0.21549889013749704
78.0,14507,Domaine Peyre Rose Syrah Léone 2008,4994,0.0,0.0,1.636318008099493
78.0,14509,Domaine Peyre Rose Oro Blanc 2002,4995,0.0,0.0,1.636318008099493
78.0,14508,Domaine Peyre Rose Marlène N°3 2008,4996,0.0,0.0,1.636318008099493
27.3,15868,David Duband Côtes de Nuits Villages 2017,5000,6.0,163.8,-0.18673280239789328
64.9,14580,David Duband Morey-Saint-Denis 1er Cru Les Broc 2016,5002,0.0,0.0,1.1652733213634823
48.7,15869,David Duband Morey-Saint-Denis 2017,5003,0.0,0.0,0.5827600446365065
59.4,15871,David Duband Vosne Romanée 2017,5004,2.0,118.8,0.9675064681537063
48.7,15870,David Duband Nuits-Saint-Georges 2017,5006,0.0,0.0,0.5827600446365065
55.6,15073,Domaine des Comtes Lafon Monthélie 1er Cru Les Duresses 2017,5010,0.0,0.0,0.8308675513905887
9.3,14839,Château Tour Des Gendres Bergerac Blanc Cuvée Des Conti 2017,5016,3.0,27.900000000000002,-0.8339697765389772
19.8,14696,Château Tour Des Gendres Bergerac Blanc Moulin Des Dames 2016,5019,0.0,0.0,-0.45641487495667826
45.0,11996,Champagne Agrapart &amp; Fils Les 7 Crus Brut Blanc de Blancs,5024,0.0,0.0,0.4497168888408392
86.8,13913,Champagne Agrapart &amp; Fils Minéral Extra Brut Blanc de Blancs Grand Cru 2012,5026,0.0,0.0,1.952744973235134
62.1,11997,Champagne Agrapart &amp; Fils Terroirs Brut Blanc de Blancs Grand Cru,5027,0.0,0.0,1.064592014274869
22.5,531,Champagne Petit Lebrun &amp; Fils Blanc de Blancs Grand Cru,5047,13.0,292.5,-0.35932932883551566
7.5,13531,Domaine de Montgilet Anjou Rouge 2016,5056,1.0,7.5,-0.8986934739530856
52.6,15711,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,5061,0.0,0.0,0.7229947223670747
45.0,15713,Lucien Boillot Gevrey Chambertin 2017,5062,2.0,90.0,0.4497168888408392
67.0,15715,Lucien Boillot Pommard 1er Cru Les Croix Noires 2017,5063,0.0,0.0,1.2407843016799418
59.9,15346,Albert Mann Pinot Noir Grand H 2017,5067,16.0,958.4,0.9854852729909587
59.9,15345,Albert Mann Pinot Noir Grand P 2017,5068,0.0,0.0,0.9854852729909587
65.0,15344,Albert Mann Pinot Noir Les Saintes Claires 2017,5069,0.0,0.0,1.1688690823309325
15.2,15755,David-Beaupère Juliénas Les Trois Verres 2018,5375,1.0,15.2,-0.6218198794593998
19.0,15677,Argentine Alamos Catena Malbec 2017,5377,0.0,0.0,-0.485180962696282
11.1,14561,Argentine Mendoza Alamos Torrontes 2017,5379,0.0,0.0,-0.7692460791248688
18.0,16022,Nouvelle-Zélande Marlborough Momo Sauvignon Blanc 2018,5380,0.0,0.0,-0.5211385723707866
22.8,16011,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,5382,0.0,0.0,-0.34854204593316424
19.5,3383,Nouvelle-Zélande Marlborough Kim Crawford Sauvignon Blanc 2015,5383,0.0,0.0,-0.4672021578590297
28.8,14149,Liban Vallée de la Békaa Château Marsyas 2012,5384,0.0,0.0,-0.1327963878861363
16.1,13904,Australie Maverick Breechens Blend 2012,5389,0.0,0.0,-0.5894580307523455
24.2,14141,Australie Maverick Trial Hill Riesling 2010,5391,1.0,24.2,-0.2982013923888578
35.3,12494,Australie Harkham Wines Old Vines 2011,5393,0.0,0.0,0.1009280749981439
10.7,15462,Chili Valdivieso Merlot 2017,5394,0.0,0.0,-0.7836291229946707
12.7,15095,Chili Errazuriz Cabernet Sauvignon 2016,5395,0.0,0.0,-0.7117139036456614
17.1,14626,Chili De Martino Gallardia Cinsault 2017,5396,0.0,0.0,-0.5535004210778408
24.0,12496,Chili De Martino Viejas Tinajas Cinsault 2013,5397,0.0,0.0,-0.3053929143237587
39.0,12315,Chili Montsecano (Ostertag) Pinot Noir 2013,5398,1.0,39.0,0.23397123079381124
13.2,15649,La Préceptorie Maury Sec Rouge Copain Comme Cochon 2018,5439,18.0,237.6,-0.6937350988084091
23.6,14809,La Rectorie Banyuls Léon Parcé 2016,5443,5.0,118.0,-0.3197759581935605
15.5,15155,La Préceptorie Maury Rouge Cuvée Aurélie 2017,5444,1.0,15.5,-0.6110325965570483
16.3,12194,La Préceptorie Maury Blanc 2015,5445,0.0,0.0,-0.5822665088174446
16.2,16328,Parcé Frères Banyuls Rimage 2018,5446,0.0,0.0,-0.5858622697848951
7.2,14469,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,5448,0.0,0.0,-0.9094807568554371
54.8,16034,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,5465,3.0,164.39999999999998,0.8021014636509848
42.0,14679,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,5474,4.0,168.0,0.34184405981732524
19.8,15526,Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018,5477,4.0,79.2,-0.45641487495667826
10.2,16305,Domaine Bulliat Beaujolais Blanc 2019,5479,3.0,30.599999999999998,-0.801607927831923
10.4,16306,Domaine Bulliat Chiroubles Cuvée Félix 2019,5480,1.0,10.4,-0.7944164058970221
11.5,15138,Domaine Bulliat Moulin-à-Vent 2017,5481,0.0,0.0,-0.7548630352550669
17.9,15753,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,5483,0.0,0.0,-0.5247343333382372
21.6,15756,David-Beaupère Juliénas Vayolette 2017,5484,1.0,21.6,-0.3916911775425698
33.4,16131,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,5485,3.0,100.19999999999999,0.03260861661658509
49.5,16130,Decelle-Villa Meursault 2018,5486,9.0,445.5,0.6115261323761102
43.5,16129,Decelle-Villa Nuits-Saint-Georges Rouge 2016,5487,3.0,130.5,0.39578047432908225
43.5,14712,Decelle-Villa Beaune Rouge 2015,5488,0.0,0.0,0.39578047432908225
26.5,15481,Marc Colin Et Fils Santenay Rouge 2017,5491,0.0,0.0,-0.21549889013749704
13.8,16146,Château de la Selve Coteaux de l'Ardèche Blanc Saint-Régis Blanc 2019,5504,3.0,41.400000000000006,-0.6721605330037063
18.2,14192,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,5506,0.0,0.0,-0.5139470504358857
12.9,15860,Domaine Chambeyron Côtes du Rhône 2017,5519,22.0,283.8,-0.7045223817107605
38.6,15863,Domaine Chambeyron Côte Rôtie La Chavarine 2017,5520,2.0,77.2,0.21958818692400944
48.4,15861,Domaine Chambeyron Côte Rôtie L'Angéline 2017,5522,1.0,48.4,0.571972761734155
60.4,15862,Domaine Chambeyron Côte Rôtie Lancement 2017,5523,1.0,60.4,1.003464077828211
38.6,15864,Domaine Chambeyron Condrieu Vernon 2018,5524,1.0,38.6,0.21958818692400944
12.0,14819,Domaine Chambeyron Vin de Pays des Collines Rhodaniennes Viognier 2016,5525,0.0,0.0,-0.7368842304178146
61.6,14828,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,5544,0.0,0.0,1.0466132094376166
65.9,14827,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016,5545,7.0,461.30000000000007,1.201230931037987
15.2,15202,Thierry Germain Saumur-Champigny Cuvée Domaine 2018,5546,6.0,91.19999999999999,-0.6218198794593998
24.6,13959,Thierry Germain Saumur-Champigny Terres Chaudes 2017,5547,1.0,24.6,-0.28381834851905585
48.8,13965,Thierry Germain Saumur-Champigny Outre Terre 2017,5548,0.0,0.0,0.5863558056039568
34.3,13958,Thierry Germain Saumur-Champigny La Marginale 2017,5550,0.0,0.0,0.06497046532363923
36.3,13957,Thierry Germain Saumur-Champigny Franc De Pied 2017,5551,0.0,0.0,0.13688568467264856
57.7,13520,Thierry Germain Saumur Blanc Clos Roman 2016,5552,0.0,0.0,0.9063785317070485
38.0,13969,Thierry Germain Saumur-Champigny Clos de l'Echelier 2017,5554,0.0,0.0,0.1980136211193066
58.0,19820,Tempier Bandol Migoua 2017,5561,0.0,0.0,0.9171658146093998
58.0,19821,Tempier Bandol Tourtine 2017,5563,0.0,0.0,0.9171658146093998
30.8,15748,Tempier Bandol Rouge 2017,5564,3.0,92.4,-0.06088116853712695
27.5,16192,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,5566,0.0,0.0,-0.17954128046299236
34.7,14729,Domaine Huet Vouvray Le Clos du Bourg Demi-Sec 2017,5573,0.0,0.0,0.07935350919344131
59.6,8463,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,5574,0.0,0.0,0.9746979900886074
83.7,13982,Lucien Boillot Puligny-Montrachet 1er Cru Les Perrières 2016,5580,0.0,0.0,1.8412763832441699
30.5,15944,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,5608,2.0,61.0,-0.07166845143947838
38.6,15930,Domaine Weinbach Riesling Cuvée Colette 2018,5609,2.0,77.2,0.21958818692400944
18.0,14912,Domaine Weinbach Pinot Blanc 2017,5610,0.0,0.0,-0.5211385723707866
63.4,15945,Domaine Weinbach Riesling Grand Cru Schlossberg Cuvée Ste Catherine 2018,5611,1.0,63.4,1.111336906851725
19.2,14855,Albert Boxler Chasselas 2016,5613,6.0,115.19999999999999,-0.4779894407613811
19.2,14856,Albert Boxler Crémant d'Alsace Brut 2014,5614,3.0,57.599999999999994,-0.4779894407613811
56.4,15923,"Albert Boxler Pinot Gris Grand Cru Sommerberg ""W"" 2016",5615,0.0,0.0,0.8596336391301923
38.4,14845,"Albert Boxler Pinot Noir ""S"" 2016",5616,2.0,76.8,0.2123966649891084
27.8,14844,Albert Boxler Pinot Gris Réserve 2016,5617,3.0,83.4,-0.16875399756064094
71.3,15921,"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018",5618,0.0,0.0,1.3954020232803117
